Run JNLP Application	Executar aplicativo JNLP	
Run locally	Executar localmente 	
Run Main Project	Executar projeto principal	
Run Project	Executar projeto	
Run SQL	Executar SQL	
Run Target	Executar alvo	
Run Tests	Executar testes	
Run Unit Tests	Executar testes unitários	
Run X	Executar X	
Run-time Libraries	Bibliotecas de execução	
Run-time Test Libraries	Bibliotecas de testes de execução	
Running	Em execução	
Running client generation script...	Executando o script de geração de cliente	
Running in Debugger X	Executando em depuração X	
Running Project	Executando projeto	
Running project panel	Executando painel do projeto	
Running Tests X	Executando testes	
Running Text	Texto de execução	
Running Verifier Tool...	Ferramenta de verificação de execução	
Runtime	Tempo de execução	
Runtime Classpath	Classpath de tempo de execução	
Safe Delete	Exclusão segura	
Safely Delete	Excluir com segurança	
Same Frame	Mesmo quadro	
Same Height	Mesma altura	
Same Size	Mesmo tamanho	
Same Width	Mesma largura	
Sample Forms	Formulários exemplo	
Sample J2EE Application	Aplicação de exemplo J2EE	
Sample Web Application	Aplicação Web de exemplo	
Samples	Exemplos	
Sas Context	Contexto Sas	
Save	Salvar	
Save action failed	Falha ao salvar	
Save All	Salvar todos	
Save All finished.	Salvar todos concluído	
Save Anyway?	Salvar mesmo assim?	
Save as Template	Salvar como modelo	
Save As...	Salvar como...	
Save Button	Botão Salvar	
Save Copy	Salvar cópia	
Save Customized Bindings	Salvar vinculações personalizadas	
Save Document	Salvar documento	
Save in:	Salvar em	
Save Modified Files	Salvar arquivos modificados	
Save Output as	Salvar saída como	
Save Project	Salvar projeto	
Save Search Criterion	Salvar critério de pesquisa	
Save Settings	Salvar configurações	
Save Settings as...	Salvar configurações como...	
Saved Records	Registros gravados	
Saving deployment descriptor...	Salvando descritor de deployment	
SAX Document Handler Wizard	Assistente de manipulador de documento SAX	
SAX Parser Version	Versão do analisador SAX	
Scale	Escala	
Scan Directory for Suggestions	Examinar diretório por sugestões	
Scanned Suggestions	Sugestões encontradas	
Scanning classpaths in progress...	Análise de classpaths em andamento...	
Scanning for Projects	Analisando projetos	
Scanning in progress...	Análise em andamento...	
Scanning Project Classpaths	Lendo classpaths do projeto	
Scenario editor	Editor de cenário	
Schema	Esquema	
Schema combo box	Caixa de seleção de esquema	
Schema Generator Property	Propriedade do gerador de esquema	
Schema list retrieved.	Lista de esquema recuperada.	
Schema Options	Opções de esquema	
Schema panel description	Descrição do painel de esquema	
Schema term	Termo de esquema	
Schema URI	URI do esquema	
Schema-to-Beans Library	Biblioteca Schema-to-Beans	
Schemas in DML	Esquemas em DML	
Schemas in index calls	Esquemas em chamadas de índices	
Schemas in privilege calls	Esquemas em chamadas de privilégios	
Schemas in procedure calls	Esquemas em chamadas de procedimento	
Schemas in table definitions	Esquemas em definições de tabelas	
Schemas query	Consulta de esquemas	
Scope	Escopo	
Scope of the variable	Escopo da variável	
Scriplet Delimitier	Delimitador de scriplet	
Script Types	Tipos de scripts	
Scroll Down	Rolar para baixo	
Scroll Find Insets	Deslocar suplemento da pesquisa	
Scroll Jump Insets	Deslocar suplemento de salto	
Scroll Pane	Painel de rolagem	
Scroll to Bottom	Rolar para o final	
Scroll to Center	Rolar para o centro	
Scroll to Top	Rolar para o início	
Scroll Up	Rolar para cima	
Scrollbar	Barra de rolagem	
SDI Mode	Modo SDI	
SDI Window Mode	Janela Modo SDI	
SDK Home	Home do SDK	
SDK Registry	Registro do SDK	
Search	Pesquisar	
Search Block	Bloco de pesquisa	
Search cancelled	Pesquisa cancelada	
Search Combo Box	Caixa de combinação de pesquisa	
Search Engines	Mecanismos de busca	
Search for Objects Modified:	Pesquisar objetos modificados	
Search for Text Containing:	Pesquisar texto contendo	
Search From Base Class	Procurar da classe base	
Search History	Histórico de pesquisa	
Search in Comments	Procurar em comentários	
Search in progress...	Pesquisa em andamento...	
Search Results	Resultados da pesquisa	
Search Selection	Pesquisar seleção	
Search Settings	Configurações de pesquisa 	
Search string escape	String de escape de pesqisa	
Search Types	Tipos de pesquisa	
Search Wrapped	Pesquisa envolvida	
Search/Filter...	Pesquisar/Filtrar...	
Searching	Pesquisando	
Searching for driver classes...	Procurando por classes de driver...	
Searching for hard-coded strings...	Procurando por literais string...	
Searching for NetBeans IDE...	Procurando pelo NetBeans IDE...	
Searching for suitable JDK...	Procurando por um JDK apropriado...	
Searching for tasks	Procurando por tarefas	
Searching History	Pesquisando Histórico	
Searching in	Procurando em	
Secure	Seguro	
Security	Segurança	
Security Manager	Gerenciador de segurança	
Security Role Mapping	Mapeamento de regras de segurança	
Security Role Name	Nome da regra de segurança 	
Security Role References	Referências de regras segurança	
SEI Service Stub	Serviço Stub SEI	
Select	Selecionar	
Select All	Selecionar tudo	
Select Bean name	Selecionar nome do Bean	
Select Catalog File	Selecionar arquivo de catálogo	
Select Class	Selecionar classe	
Select Class to Test	Selecionar classe a testar	
Select Code between Braces	Selecionar código entre chaves	
Select Color	Selecionar cor	
Select Components	Selecionar componentes	
Select Connection in Explorer	Selecionar conexão no explorador	
Select connection to database	Selecionar conexão ao banco de dados	
Select Criterion	Selecionar critério	
Select Cursor Name	Selecionar nome do cursor	
Select Database Tables	Selecionar tabelas de banco de dados	
Select Destination	Selecionar destino	
Select dir	Selecionar diretório	
Select Directory	Selecionar diretório	
Select Document in	Selecionar documento em	
Select Document Type	Selecionar tipo de documento	
Select Driver	Selecionar driver	
Select EJB to invoke	Selecionar EJB a invocar	
Select existing code	Selecionar código existente	
Select File	Selecionar arquivo	
Select File Button	Botão Selecionar arquivo	
Select File Name	Selecionar nome do arquivo	
Select File or Directory	Selecionar arquivo ou diretório	
Select Folder	Selecionar pasta	
Select Folder Button	Botão Selecionar pasta	
Select for update	Seleção para atualização	
Select for XML validation	Selecione para validação do XML	
Select Identifier	Selecionar identificador	
Select in	Selecionar em	
Select in Favorites	Selecionar nos Favoritos	
Select in Projects	Selecionar em Projetos	
Select J2EE version	Selecionar versão J2EE	
Select JAR File	Selecionar arquivo JAR	
Select JavaDoc	Selecionar JavaDoc	
Select Keyboard Shortcut	Selecionar atalho de teclado	
Select Library	Selecionar biblioteca	
Select Line	Selecionar linha	
Select Location of Modules	Selecionar local dos módulos	
Select Main Class	Selecionar classe principal	
Select Menu	Selecionar menu	
Select Message Destination	Selecionar destino de mensagem	
Select Method...	Selecionar método...	
Select Mode	Selecionar modo	
Select Modules to Install	Selecionar módulos a instalar	
Select Next Element	Selecionar próximo elemento	
Select Next Parameter	Selecionar próximo parâmetro	
Select Node in Files	Selecionar nó em Arquivos	
Select Node in Projects	Selecionar nó em Projetos	
Select object name	Selecionar nome do objeto	
Select Operation to Invoke	Selecionar operação para invocação	
Select Package	Selecionar pacote	
Select Palette Category	Selecionar categoria de paleta	
Select Platform	Selecionar plataforma	
Select Platform Type	Selecionar tipo de plataforma	
Select Previous Element	Selecionar elemento anterior	
Select Previous IDE Location	Selecionar localização da IDE anterior	
Select Project	Selecionar projeto	
Select Project Directory	Selecionar diretório do projeto	
Select Project Folder	Selecionar pasta do projeto	
Select Project Location	Selecionar local do projeto	
Select Resource	Selecionar recurso	
Select Resource Bundles	Selecionar bundle de recursos	
Select Root Element Name	Selecionar nome do elemento raiz	
Select schema	Selecionar esquema	
Select Server Configuration	Selecionar configuração do servidor	
Select server instance	Selecionar instância do servidor	
Select session enterprise beans	Selecionar enterprise beans de sessão	
Select Source	Selecionar código	
Select Source Archive	Selecionar arquivo fonte	
Select Source Event	Selecionar fonte do evento	
Select Source Root	Selecionar raiz da fonte	
Select Sources to Internationalize	Selecionar fontes para internacionalizar	
Select Sources to Test	Selecionar fontes para teste	
Select Toolbar	Selecionar barra de ferramentas	
Select toolbar button text	Selecionar texto para botão da barra de ferramentas	
Select Web Service Source	Selecionar fonte do serviço Web	
Select Word	Selecionar palavra	
Select XML Document	Selecionar documento XML	
Select XML Schema	Selecionar esquema XML	
Select XSLT Script	Selecionar script XSLT	
Selection Border Color	Cor da borda de seleção	
Selection Border Size	Tamanho da borda de seleção	
Selection Mode	Modo de seleção	
Selector	Seletor	
Send E-mail	Enviar e-mail	
Send HTTP Request	Enviar requisição HTTP	
Send JMS Message	Enviar mensagem JMS	
Separator	Separador	
Separator After	Separador depois de	
Separator Before	Separador antes de	
Serial number	Número de série	
Serialize	Serializar	
Serialize to	Serializar para	
Serialized stream	Fluxo serializado	
Server	Servidor	
Server Combo Box	Caixa de seleção do servidor	
Server Folder	Pasta do servidor	
Server Instance	Instância de servidor	
Server list	Lista de servidores	
Server Location	Localização do servidor	
Server Manager	Gerenciador de servidores	
Server Name	Nome do servidor	
Server Path	Caminho do servidor	
Server Port	Porta do servidor	
Server Resources	Recursos do servidor	
Server Root	Raiz do servidor	
Server Table	Tabela de servidores	
Server Target Selector Panel	Painel de seleção do alvo do servidor	
Server Type	Tipo de servidor	
Server type Combo Box	Seleção de tipo de servidor	
Server URL	URL do servidor	
Servers Explorer	Explorer de servidores	
Servers Explorer Panel	Painel de exploração de servidores	
Service Display Name	Nome de exibição do serviço	
Service Documentation	Documentação do serviço	
Service Endpoint Interface	Interface do ponto final do serviço	
Service Locator	Service Locator	
Service Locator Pattern	Padrão do Service Locator 	
Service Locator Strategy	Estratégia do Service Locator	
Service Name	Nome do serviço	
Service Name in WSDL	Nome do serviço em WSDL	
Service Reference	Referência do serviço	
Service Reference Name	Nome da referência de serviço 	
Services	Serviços	
Servlet	Servlet	
Servlet Class	Classe do servlet	
Servlet Configuration...	Configuração do servlet...	
Servlet Context	Contexto de servlet	
Servlet Context Listener	Listener do contexto de servlet	
Servlet Context Table	Tabela de contextos de servlets 	
Servlet Execution Parameters	Parâmetros de execução do servlet	
Servlet Filter	Filtro para servlet	
Servlet Name	Nome do servlet	
Servlet Objects	Objetos do servlet	
Servlet Selector	Seletor de servlets	
Servlet URL Mapping	URL de mapeamento do servlet	
Session	Sessão	
Session Attributes	Atributos da sessão	
Session Bean	Bean de sessão	
Session Configuration	Configuração de sessão	
Session data table	Tabela de dados de sessões	
Session ID	ID de sessão	
Session Manager	Gerenciador de sessão	
Session Name	Nome da sessão	
Session Properties	Propriedades da sessão	
Session Property	Propriedade da sessão	
Session Scope	Escopo de sessão	
Session Settings	Configurações da sessão	
Session Settings Level	Nível de configurações da sessão	
Session Table	Tabela de sessões	
Session Timeout	Tempo-limite da sessão	
Session Type	Tipo de sessão	
Set as Main Project	Definir como projeto principal	
Set Bean Property	Definir propriedade do Bean	
Set Bookmark URL	Definir URL do marcador	
Set Breakpoint on	Definir ponto de interrupção sobre	
Set Database Location	Configuração de localização do banco de dados	
Set Default Size	Definir tamanho padrão	
Set Dot	Definir ponto	
Set Expander Shortcut	Definir atalho de expansão	
Set Form Designer Size	Definir tamanho do designer de formulário	
Set HTTP Proxy	Definir proxy HTTP	
Set Installation Location	Definir local da instalação	
Set Layout	Definir layout	
Set Main Project	Definir projeto principal	
Set Module	Definir módulo	
Set Output	Definir saída	
Set Project View	Definir visualização de projeto	
Set Property	Definir propriedade	
Set Proxy	Definir proxy	
Set Read Only	Definir somente leitura	
Set Request Parameters...	Definir parâmetros de requisição...	
Set Servlet Execution URI	Definir URI de execução do servlet	
Set Shortcut	Definir atalho	
Set Writable	Definir escrita	
Setter	Setter	
Setting Definition	Definição de configuração	
Setting Inherited	Configuração herdada	
Settings	Configurações	
Settings API	API de configurações	
Settings Import Wizard	Assistente de importação de configurações	
Settings Options API	API das opções de configuração	
SGML Comment	Comentário SGML	
SGML Declaration	Declaração SGML	
SGML-type Comment	Comentário do tipo SGML	
Shadow Color	Cor de sombra	
Shadow Inner Color	Cor interna de sombra	
Shadow Outer Color	Cor externa de sombra	
Shadow Table Cell	Sombrear célula de tabela	
Shareable	Que pode ser compartilhado	
Shared access	Acesso compartilhado	
Shared Memory Name	Nome de memória compartilhado	
Sharing Scope	Escopo compartilhado	
Shift Line Left	Deslocar linha à esquerda	
Shift Line Right	Deslocar linha à direita	
Shift+Space	Shift+Espaço	
Short Description	Descrição curta	
Short Description Code	Código de descrição curta	
Short Empty Element	Elemento vazio pequeno	
Shortcut	Atalho	
Shortcut Sequence	Sequência do atalho	
Shortcuts list	Lista de atalhos	
Shorten Names	Nomes abreviados	
Show	Exibir	
Show Abstract Methods Only	Exibir somente métodos abstratos	
Show Add Button	Exibir botão Adicionar	
Show All Changes	Exibir todas as alterações	
Show All Results	Mostrar todos os resultados	
Show Attributes	Exibir atributos	
Show Changes	Exibir alterações	
Show Code Completion Popup	Exibir pop-up de auto-completar código	
Show Compile Status	Exibir situação da compilação	
Show Content	Exibir conteúdo	
Show Description Area	Exibir área de descrição	
Show Designer View	Exibir visualização de desenho	
Show Detail	Mostrar detalhes	
Show Diff Service Selector	Exibir seletor de serviço de comparação	
Show Documentation Popup	Exibir pop-up da documentação	
Show Editable Properties Only	Exibir apenas propriedades editáveis	
Show Failures only	Exibir somente falhas	
Show Fields	Exibir campos	
Show File Extensions	Exibir extensões de arquivo	
Show Files Changes	Exibir alterações de arquivos	
Show Grant Access Dialog	Exibir diálogo de liberação de acesso	
Show in Editor	Exibir no editor	
Show in Filesystems	Mostrar em sistemas de arquivos	
Show Inherited Members	Exibir membros herdados	
Show Item Names	Exibir nome dos itens	
Show Javadoc	Exibir Javadoc	
Show Levels (press +)	Exibir níveis (pressione +)	
Show Line Numbers	Exbir número de linhas	
Show Local Changes	Exibir alterações locais	
Show Logical View	Exibir visualização lógica	
Show Messages	Mostrar mensagens	
Show Negative Results	Exibir resultados negativos	
Show Nested Classes	Exibir classes aninhadas	
Show node in Explorer	Exibir nó no Explorer	
Show Non Public Members	Exibir membros não público	
Show Non-Project Classes	Exibir classes fora do projeto	
Show Output	Exibir saída	
Show Overriding Sign	Exibir sinal de sobrescrita	
Show Physical View	Exibir visualização física	
Show Popup Menu	Exibir menu de pop-up	
Show Processes	Exibir processos	
Show remotely modified files	Exibir arquivos modificados remotamente	
Show repository changes	Exibir alterações no repositório	
Show Servlet	Exibir servlet	
Show Source	Exibir código-fonte	
Show Static Members	Exibir membros estáticos	
Show Superclasses and Interfaces	Exibir superclasses e interfaces	
Show Time Stamp	Exibir data/hora	
Show Toolbar	Exibir barra de ferramentas	
Show URL	Exibir URL	
Show Usages	Exibir utilizações	
Show/Hide time stamp	Exibir/Ocultar data/hora	 
Shutdown Port	Porta de encerramento	
Signature	Assinatura	
Signed	Assinado	
Simple Indentation Engine	Mecanismo simples de indentação	
Simulate Escape Key	Simular tecla Escape	
Since	Desde	
Single Line Comment	Comentário de linha única	
Single Property	Propriedade única	
Size	Tamanho	
Skip	Ignorar	
Skip Tasks Outside Comments	Ignorar tarefas fora dos comentários	
Sleeping	Dormindo	
Small Icon	Ícone pequeno	
Small Icons Checkbox	Caixa de seleção de ícones pequenos	
Small Toolbar Icons	Ícones pequenos da barra de ferramentas	
SOAP Message Handler	Manipulador de mensagem SOAP	
SOAP Message Handler Class	Classe do manipulador de mensagens SOAP	
Socket Port	Porta do socket	
SOCKS Proxy	Proxy SOCKS	
Software used	Software utilizado	
Solid Block	Bloco sólido	
Solution	Solução	
Sort	Ordenar	
Sort by	Ordenar por	
Sort by Category	Ordenar por categoria	
Sort by Category Name	Ordenar por nome de categoria	
Sort by Item Name	Ordenar por nome do item	
Sort by Name	Ordenar por nome	
Sort by Packages	Ordenar por pacotes	
Sort by Source	Ordenar por código-fonte	
Sort by Type	Ordenar por tipo	
Sort Mode	Modo de classificação	
Sort records alphabetically	Ordenar registros alfabeticamente	
Sorted	Ordenado	
Sorting	Ordenando	
Source	Código-fonte	
Source Comments	Comentários do código-fonte	
Source Component	Componente do código-fonte	
Source Editor	Editor de código-fonte	
Source Level	Nível do código	
Source Package Folder	Pasta de pacote de código-fonte	
Source Packages	Pacotes de código-fonte	
Source Path	Caminho do código-fonte	
Source path root	Raiz do caminho do código-fonte	
Source Root	Raiz do código-fonte	
Source Root / Filter	Raiz do código-fonte / Filtro	
Source Structure:	Estrutura do código-fonte	
Sourceless Java Classes	Classes Java sem código-fonte	
Sources Location	Localização de códigos-fonte	
Sources origin	Origem dos códigos-fonte	
Sources Package Folders	Pastas de pacote de códigos-fonte	
Sources View	Visualizar códigos-fonte	
Sources with hardcoded strings	Códigos-fonte com strings literais	
South	Sul	
Southeast	Sudeste	
Southwest	Sudoeste	
Space	Espaço	
Space Around Component	Espaço ao redor do componente	
Space or tab	Espaço ou tab	
Specification Version	Versão da especificação	
Specified	Especificado	
Specify Host Name	Especificar nome da máquina	
Specify Location Value	Especificar valor da localização	
Specify Mail Resource	Especificar recurso de correio	
Specify Name and Package	Especificar nome e pacote	
Specify Name of Package.	Especificar nome do pacote	
Specify Repository Module	Especificar módulo do repositório	
Specify Suite	Especificar suíte	
Specify Target Operation	Especificar operação destino	
Specify Web Service Information	Especificar informações do serviço Web	
Splash Screen	Tela de splash	
Splash Screen Preview	Visualização da tela de splash	
Split Line	Dividir linha	
Split Position	Posição do divisor	
Splitter	Separador	
SQL command combo box	Caixa de seleção de comando SQL	
SQL command text area	Área de texto de comando SQL	
SQL command to execute	Comando SQL a executar	
SQL delete statement	Instrução de exclusão SQL	
SQL Editor	Editor SQL	
SQL Error	Erro SQL	
SQL Execution	Execução SQL	
SQL expression text area	Área de texto de expressão SQL	
SQL Indentation Engine	Mecanismo de indentação para SQL	
SQL insert statement	Instrução de inserção SQL	
SQL Keyword	Palaras-chave SQL	
SQL Objects	Objetos SQL	
SQL query results	Resultados da consulta SQL	
SQL query statement	Instrução da consulta SQL	
SQL statement	Instrução SQL	
SQL update statement	Instrução da alteração SQL	
Square	Quadrado	
SSH Command	Comando SSH	
SSH connection failed.	Conexão SSH falhou.	
Stack	Pilha	
Stack Depth	Profundidade da pilha	
Standalone	Independente	
Standalone Module	Módulo independente	
Standalone Server Instance	Instância independente do servidor	
Standard	Padrão	
Standard Button	Botão Padrão	
Standard J2SE Component	Componente J2SE padrão	
Standard Output	Saída padrão	
Start	Início	
Start	Iniciar	
Start Application	Inicializar aplicativo	
Start Debugger Session	Iniciar sessão do depurador	
Start Derby Server	Iniciar servidor Derby	
Start HTTP Server	Iniciar servidor HTTP	
Start IDE	Iniciar IDE	
Start in Debug Mode	Iniciar em modo de depuração	
Start Local Pointbase Database	Iniciar banco de dados Pointbase local	
Start Macro Recording	Iniciar gravação de macro	
Start New Line	Iniciar nova linha	
Start Server	Iniciar servidor	
Started	Iniciado	
Starting	Iniciando	
Starting browser...	Iniciando navegador...	
Starting modules...	Iniciando módulos...	
Starting NetBeans IDE	Iniciando o NetBeans IDE	
Starting NetBeans Platform	Iniciando a plataforma NetBeans	
Starting the Derby Server	Iniciando o servidor Derby	
Starting Tomcat process...	Iniciando processo Tomcat...	
Startup	Inicialização	
Startup Order	Ordem de inicialização	
State	Estado	
Stateful	Com estado	
Stateful Session Bean	Bean de sessão com estado	
Stateless	Sem estado	
Stateless Session Bean	Bean de sessão sem estado	
Statement Continuation Indent	Indentação de continuação de expressão	
Statement Indent	Indentação de expressão	
Static	Estático	
Statistics	Estatísticas	
Status	Situação	
Status Bar	Barra de status	
Status Bar Caret Delay	Tempo de espera do cursor da barra de status	
Status Bar Visible	Visibilidade da barra de status	
Status Line	Linha de status	
Steady Pool Size	Tamanho fixo do pool	
Step	Passo	
Step Into	Passar dentro	
Step Out	Passar fora	
Step Over	Passar sobre	
Sticky	Fixo	
Sticky Tag	Marcação fixa	
Stop	Parar	
Stop Application	Parar aplicativo	
Stop Build/Run	Parar construção/execução	
Stop Building	Parar construção	
Stop Derby Server	Parar servidor do Derby	
Stop fetching records	Parar de trazer registros	
Stop HTTP Server	Parar servidor HTTP	
Stop Local Pointbase Database	Parar banco de dados Pointbase local	
Stop Macro Recording	Parar gravação de macro	
Stop on	Parar sobre	
Stop Search	Parar pesquisa	
Stop Server	Parar servidor	
Stopped	Parado	
Stopping build	Parando construção	
Stopping Tomcat process...	Parando processo Tomcat...	
Stopping...	Parando...	
Store	Armazenamento	
Store Property	Propriedade de armazenamento	
Store Protocol	Protocolo de armazenamento	
Store Protocol Class	Classe do protocolo de armazenamento	
Stored Procedure	Procedimento armazenado	
Stored Procedure Parameter	Parâmetro de procedimento armazenado	
Stored procedures supported	Procedimentos armazenados suportados	
Strike through	Tachado	
String	String	
String constant.	Constante de string	
String functions	Funções de string	
String Literal	Literal de string	
Strings Table	Tabela de strings	
Structure	Estrutura	
Struts Action	Ação do Struts	
Struts Catalog	Catálogo do Struts	
Struts Config Loader	Carregador de configuração do struts	
Struts Support	Suporte ao Struts	
Stub Property	Propriedade do Stub	
Style of Declared Variable	Estilo das variáveis declaradas	
Subject	Objetivo	
Submit	Submeter	
Submit Button	Botão Submeter	
Subqueries in exists	Subconsultas em exists	
Subqueries in inserts	Subconsultas em inserts	
Subqueries in quantifieds	Subconsultas em quantifieds	
Substitute Code Completion Text	Texto substituto do auto-completar código	
Substring	Substring	
Substring for search	Substring para pesquisa	
Success	Sucesso	
Suggested encodings:	Codificações sugeridas	
Suggestion	Sugestão	
Suggestions Framework	Estrutura de sugestões	
Suite Locator	Localizador da suíte	
Suite Module	Módulo de suíte	
Summary	Resumo	
Sun Application	Aplicativo Sun	
Sun Application Client	Cliente de aplicativo Sun	
Sun Configuration	Configuração Sun	
Sun Connector	Conector Sun	
Sun J2EE Module	Módulo Sun J2EE	
Sun Resources	Recursos Sun	
Sun Resources Loader	Carregador de recursos Sun	
Sun Web Application	Aplicação Web da Sun	
Sun Web Module	Módulo Web da Sun	
Super Class	Super classe	
Super Implementation	Implementação da superclasse	
Superclass Name	Nome da superclasse	
Supertype to Use	Supertipo a utilizar	
Support for Struts Framework	Suporte para o Framework Struts	
Supported Frameworks Panel	Painel de Framework suportado	
Surround with try-catch	Circundar com try-catch	
Suspend	Suspender	
Suspended	Suspenso	
Suspended state	Estado suspenso	
Swap panels	Permutar painéis	
Swing Browser	Navegador Swing	
Swing HTML Browser	Navegador HTML do Swing	
Swing Layout Extensions	Extensões de layout do Swing	
Swing Layout Extensions integration	Integração de extensões de layout do Swing	
Swing Palette	Paleta Swing	
Swing/AWT Components	Componentes Swing/AWT	
Switch	Mudar	
Switch Capitalization of Identifier	Alternar iniciais do identificador	
Switch Capitalization of Word	Alternar iniciais da palavra	
Switch Case	Alternar maiúscula/minúscula	
Switch Files to Branch...	Mudar arquivos para o Branch	
Switch to Branch...	Mudar para o Branch	
Switch to Document	Muda para o documento	
Switching Files to Branch	Mudando arquivos para Branch	
Switching to Branch	Mudando para o Branch	
Symbol	Símbolo	
Synchronization Enabled	Sincronização ativada	
Synchronization Mode	Modo de sincronização	
Syntax	Sintaxe	
System	Sistema	
System Default	Padrão do sistema	
System Functions	Funções do sistema	
System ID	ID de sistema	
System Locale	Localidade do sistema	
System Palette	Paleta de sistema	
System recovered successfully.	Recuperação do sistema bem-sucedida.	
System Settings	Configurações de sistema	
Tab	Aba	
Tab	Tabulação	
Tab Control	Controle de abas	
Tab Icon	Ícone da aba	
Tab Size	Tamanho da aba	
Tab Title	Título da aba	
Tab ToolTip	Dica da aba	
Table	Tabela de strings	
Table Correlation Names	Nomes correlativos de tabela	
Table Elements	Elementos da tabela	
Table Model	Modelo de tabela	
Table Name	Nome da tabela	
Table Name Text Field	Campo de texto do nome da tabela	
Table object name	Nome do objeto da tabela	
Table of attribute declarations	Tabela de declarações de atributo	
Table of attributes	Tabela de atributos	
Table of columns	Tabela de colunas	
Table of Filter Mappings	Tabela dos mapeamentos do filtro	
Table of filter rules	Tabela de regras de filtro	
Table of Init Parameters	Tabela de parâmetros iniciais	
Table of Macros	Tabela de macros	
Table privileges query	Consulta de privilégios de tabelas	
Table Script	Script da tabela	
Table Settings	Configurações da tabela	
Table width	Largura da tabela	
Tables are selectable	Tabelas são selecionáveis	
Tables query	Consulta de tabelas	
Tag	Marcação; Tag	
Tag before Branching	Marcação antes do Branching	
Tag Description	Descrição do marcador	
Tag File	Arquivo de marcação	
Tag File Name	Nome do arquivo de marcação	
Tag Handler	Manipulador de marcação	
Tag Handler Class	Classe do manipulador de marcação	
Tag Handler Class Name	Nome da classe do manipulador de marcação	
Tag Handler Type Selection	Seleção do tipo de manipulador de marcação	
Tag Library Catalog	Catálogo da biblioteca de marcação	
Tag Library Descriptor	Descritor de biblioteca de marcação	
Tag List	Lista de marcações	
Tag Name	Nome da marcação	
Tag Parameter	Parâmetro da marcação	
Tag Trunk after Merge	Trunk da marcação depois da mesclagem	
Tag Type	Tipo de marcação	
Tagging	Marcando	
Tagging Files...	Marcando arquivos...	
Tags Based Editors Library	Bilbioteca de editores baseados em marcações	
Target	Destino	
Target Component	Componente de destino	
Target Description	Descrição do destino	
Target Directory	Diretório de destino	
Target File	Arquivo de destino	
Target Location	Local de destino	
Target Name	Nome do destino	
Target Namespace	Namespace de destino	
Target Platforms	Plataformas de destino	
Target Type	Tipo de destino	
Target Value	Valor de destino	
Task	Tarefa	
Task List	Lista de tarefas	
Task List APIs	APIs para lista de tarefas	
Task List Core Support	Núcleo de suporte à lista de tarefas	
Task List Help	Lista de tarefas - Ajuda	
Task Tags	Identificadores de tarefas	
TAX Library	Bilbioteca TAX	
Template	Modelo	
Template Description	Descrição do modelo	
Template Manager	Gerenciador de modelos	
Template Name	Nome do modelo	
Temporary Error	Erro temporário	
Terminate	Terminar	
Terminate Process	Finalizar processo	
Test	Teste	
Test Annotation	Testar anotação	
Test Class File Name	Nome do arquivo da classe de teste	
Test Class Location	Localização da classe de teste	
Test Class Name	Nome da classe de teste	
Test Class Template	Modelo de classe de teste	
Test Description	Descrição do teste	
Test Driver	Testar driver...	
Test for Existing Class	Teste para classes existentes	
Test Libraries	Testar bibliotecas	
Test Operation	Operação de teste	
Test Output	Saída do teste	
Test Package Folders	Pastas de pacote de teste	
Test Packages	Pacotes de teste	
Test Packages Folder	Pasta de pacotes de teste	
Test Project	Testar projeto	
Test Suite	Suíte de teste	
Test suite running...	Executando suíte de testes...	
Test VM Options	Testar opções VM	
Test Web Service	Testar serviço Web	
Test Web Service Operation	Operação de teste para serviço Web	
Testeable	Pode ser testado	
Testing	Testando	
Testing Tools	Ferramentas de teste	
Tests generation cancelled.	Geração de testes cancelada.	
Text	Texto	
Text Antialiasing	Antialiasing em texto	
Text API	API de texto	
Text Area	Área de texto	
Text Content	Conteúdo de texto	
Text Data	Dados de texto	
Text Element Contents	Conteúdo dos elementos de texto	
Text Field	Campo de texto	
Text Files	Arquivos de texto	
Text Highlight	Realce do texto	
Text Highlight Text	Texto de realce do texto	
Text Inactive Text	Texto de inatividade do texto	
Text Input	Entrada de texto	
Text Limit Character Count	Contagem de caracteres de limite do texto	
Text Limit Line	Linha de limite de texto	
Text Limit Line Color	Cor da linha de limite de texto	
Text Node Type	Tipo de nó do texto	
Text Representation	Representação do texto	
Textarea object name	Nome do objeto da área de texto	
Textual condition value	Valor textual da condição	
Textual Diff Viewer	Visualizador de comparação textual	
Thickness	Densidade	
Thin Vertical Bar	Barra vertical fina	
Third-party Update Center	Central de Atualizações de Terceiros	
Thread	Thread	
Thread Death	Morte da thread	
Thread Group	Grupo de threads	
Thread Start	Início da thread	
Thread Start or Death	Início ou morte da thread	
Threads View	Visualização de threads	
Throws	Lançamentos	
Time	Tempo	
Time and date functions	Funções de data e hora	
Time of Change	Hora da alteração	
Time of last check	Hora da última verificação	
Time Stamp (Ascending)	Timestamp (ascendente)	
Time Stamp (Descending)	Timestamp (descendente)	
Timeout	Tempo de espera	
Timeout Name	Nome do tempo de espera	
Timeout Scope	Escopo do tempo de espera	
Timer	Temporizador	
Title	Título	
Title text	Texto do título	
TLD Data Object	Objeto de dados TLD	
TLD File	Arquivo TLD	
TLD Information	Informação TLD	
TLD Name	Nome TLD	
To Do	Tarefas	
To Do Settings	Configurações de tarefas	
To Do Tasks Scanning	Rastrear tarefas a fazer	
To Lowercase	Para minúsculas	
To Nowhere	Nenhum lugar	
